17257,"8,0",NULL,NULL,NULL,NULL,NULL
17318,"8,0",NULL,NULL,NULL,NULL,NULL
17325,"4,0",63M,2P,0.18,B34,IE1
17332,"4,0",63M,2P,0.25,B14,IE1
17343,"5,0",NULL,NULL,NULL,NULL,NULL
17350,"6,0",NULL,NULL,NULL,NULL,NULL
18225,"16,8",NULL,NULL,NULL,NULL,NULL
18229,"21,1",NULL,NULL,NULL,NULL,NULL
18236,"25,8",NULL,NULL,NULL,NULL,NULL
18243,"31,0",NULL,NULL,NULL,NULL,NULL
18254,"19,0",NULL,NULL,NULL,NULL,NULL
18379,"14,0",NULL,NULL,NULL,NULL,NULL
18386,"14,8",NULL,NULL,NULL,NULL,NULL
18393,"13,0",NULL,NULL,NULL,NULL,NULL
18411,"17,0",100L,4P,2.2,B9,IE2
19186,"40,2",NULL,NULL,NULL,NULL,NULL
19190,"39,7",NULL,NULL,NULL,NULL,NULL
19211,"49,0",132M,4P,7.5,B9,IE2
19215,"59,4",132M,6P,4,B5,IE2
19222,"51,0",132M,6P,5.5,B14,IE2
19229,"54,7",132M,4P,7.5,B35,IE2
19240,"89,9",NULL,NULL,NULL,NULL,NULL
29325,"14,0",NULL,NULL,NULL,NULL,NULL
29332,"12,0",NULL,NULL,NULL,NULL,NULL
29339,"17,0",NULL,NULL,NULL,NULL,NULL
29350,"8,3",NULL,NULL,NULL,NULL,NULL
29357,"15,0",NULL,NULL,NULL,NULL,NULL
29364,"12,9",NULL,NULL,NULL,NULL,NULL
29375,"20,1",NULL,NULL,NULL,NULL,NULL
29382,"8,2",NULL,NULL,NULL,NULL,NULL
36963,"98,0",NULL,NULL,NULL,NULL,NULL
37027,"83,0",NULL,NULL,NULL,NULL,NULL
37038,"106,0",NULL,NULL,NULL,NULL,NULL
37102,"25,2",NULL,NULL,NULL,NULL,NULL
37120,"4,1",NULL,NULL,NULL,NULL,NULL
38106,"40,6",NULL,NULL,NULL,NULL,NULL
38113,"40,4",NULL,NULL,NULL,NULL,NULL
38124,"36,0",132S,6P,3,B5,IE2
38131,"98,4",NULL,NULL,NULL,NULL,NULL
38138,"98,4",NULL,NULL,NULL,NULL,NULL
38142,"98,0",160L,4P,15,B3,IE2
38149,"101,1",160L,4P,15,B35,IE2
38156,"98,9",NULL,NULL,NULL,NULL,NULL
38163,"110,0",NULL,NULL,NULL,NULL,NULL
38167,"115,0",NULL,NULL,NULL,NULL,NULL
38874,"27,0",100L,4P,3,B35,IE4
38885,"30,8",112M,2P,4,B35,IE5
38892,"34,3",112M,4P,4,B5,IE4
38899,"58,4",132M,4P,7.5,B5,IE5
38910,"47,3",132S,2P,7.5,B35,IE5
38935,"102,0",160L,4P,15,B5,IE5
53089,"20,1",NULL,NULL,NULL,NULL,NULL
53096,"129,0",NULL,NULL,NULL,NULL,NULL
53332,"32,0",NULL,NULL,NULL,NULL,NULL
53664,"22,0",NULL,NULL,NULL,NULL,NULL
64446,"6,0",NULL,NULL,NULL,NULL,NULL
64453,"15,0",NULL,NULL,NULL,NULL,NULL
64471,"11,0",NULL,NULL,NULL,NULL,NULL
64653,"18,0",NULL,NULL,NULL,NULL,NULL
64664,"18,0",NULL,NULL,NULL,NULL,NULL
64671,"15,0",NULL,NULL,NULL,NULL,NULL
64678,"15,0",NULL,NULL,NULL,NULL,NULL
64746,"22,0",NULL,NULL,NULL,NULL,NULL
64764,"54,0",132M,4P,7.5,B9,IE2
64771,"39,0",132S,4P,5.5,B3,IE2
70705,"155,0",NULL,NULL,NULL,NULL,NULL
70748,"16,0",NULL,NULL,NULL,NULL,NULL
70887,"6,0",NULL,NULL,NULL,NULL,NULL
71030,"13,0",NULL,NULL,NULL,NULL,NULL
71187,"42,0",NULL,NULL,NULL,NULL,NULL
71262,"9,0",NULL,NULL,NULL,NULL,NULL
81333,"8,0",NULL,NULL,NULL,NULL,NULL
81340,"460,0",NULL,NULL,NULL,NULL,NULL
81465,"10,0",NULL,NULL,NULL,NULL,NULL
81519,"30,0",NULL,NULL,NULL,NULL,NULL
81526,"28,0",NULL,NULL,NULL,NULL,NULL
87385,"28,0",NULL,NULL,NULL,NULL,NULL
88035,"6,0",NULL,NULL,NULL,NULL,NULL
88192,"8,0",NULL,NULL,NULL,NULL,NULL
88203,"11,0",NULL,NULL,NULL,NULL,NULL
88267,"8,0",NULL,NULL,NULL,NULL,NULL
102339,,NULL,NULL,NULL,NULL,NULL
102818,"12,0",NULL,NULL,NULL,NULL,NULL
102875,"26,0",NULL,NULL,NULL,NULL,NULL
102882,"23,0",NULL,NULL,NULL,NULL,NULL
103043,"50,0",NULL,NULL,NULL,NULL,NULL
